input,target
114.54,48.43997132607949
106.62,12.975549830988824
109.86,22.11569838404125
95.34,48.383374622238634
113.85,40.82937000201226
89.27,49.72219860936084
104.95,-8.127022738417892
90.48,37.17481281499741
94.82,35.93575205615768
85.39,2.7683727725762615
94.84,37.80524225866986
103.51,26.566198817038266
99.31,-8.392630493395584
86.52,-10.87743618895672
114.71,49.95327154722786
103.37,27.977858566551582
110.08,16.949902603070207
107.85,45.17902432892232
93.35,-4.099315235355629
80.55,-8.772879793866467
90.85,25.828510979165216
112.25,-5.400336655350153
89.46,49.523363909501114
108.16,49.95158394454032
93.88,8.713895501295799
103.93,12.014452789756431
81.76,21.324558908513076
111.67,-11.116677670685323
99.6,-5.536991008774624
108.86,47.33268239011988
101.9,51.93131217410313
107.98,47.893265426590375
98.98,-11.864002601854327
107.43,38.88839789339551
84.9,16.653870103900395
89.19,49.25876979455682
107.25,32.43651706209177
99.61,-4.203667340685941
97.71,13.817547702144463
98.2,-2.8539556231943273
105.02,-10.332381301231948
94.07,14.986239244499949
105.1,-10.20714365220238
90.84,27.613165418598516
95.93,49.620862139273555
109.85,23.809150686363022
110.71,0.1952023350886325
89.03,45.737055287465566
108.39,49.35961055595844
89.61,52.2451493544411
107.33,33.614863913578844
81.01,1.7462620221983418
88.83,43.661429795487805
94.91,37.65351767078263
98.34,-4.060304929620353
114.24,46.647159602025646
109.04,43.0969686845148
115.75,32.93523751462658
112.07,-5.275688950778671
97.17,26.18731763110312
97.34,22.595242260371556
110.69,-1.2460944209565716
100.4,16.626978924277473
98.43,-4.903015856456754
86.65,-9.594461427904754
98.94,-11.623796938111106
72.09,24.71876026393495
95.44,49.6003532183237
90.2,44.74831183961197
106.93,23.135519761177743
95.21,43.28412111126544
96.71,39.883296023640725
113.47,32.73499828289851
89.51,52.14016909785307
103.17,35.120887592128064
81.05,1.806378316862554
100.9,30.211827240788935
104.1,6.786386667680215
108.6,48.14743216893465
91.01,25.059180457894513
103.2,33.85253398323331
103.18,36.802869682180905
99.81,-0.20334869947126294
101.5,43.52236583639162
104.64,-3.2548353566964208
103.98,9.91002951616888
90.04,46.258583579483215
88.04,23.947694932622262
125.06,4.1452292733467635
119.2,12.493969892460845
86.08,-9.01062703407349
104.5,-3.5441890163911793
106.27,4.75041732952073
107.51,41.361655441630404
101.4,42.77304454661621
90.73,32.6949905899471
98.18,-2.609246383216583
95.09,44.926761030605334
101.34,41.24045666507976
97.32,21.654157282512315
98.68,-9.010769448763636
110.19,11.520325844535297
112.31,-0.0584990237280365
88.19,25.746805425457474
95.4,48.47689510170488
92.09,-6.684766053886961
112.24,-2.951094965444184
99.41,-7.475872796571098
114.49,49.6273810791345
95.22,45.68723540189041
100.26,10.716331288015756
86.51,-8.774312213595909
113.03,18.14781796982166
96.37,43.1892691688476
85.15,12.213342422884994
94.08,15.356696755948816
76.95,52.04448331270076
99.68,-3.1134649269648524
101.12,34.6845487989306
102.88,41.30060793306768
114.98,47.798741456304285
96.99,31.819622439213816
108.07,48.51979459689624
103.12,36.21841016035177
98.07,-0.953070884208332
79.23,0.6312960288710017
109.48,33.508968122193366
94.96,40.562238722753115
100.18,7.823976097173885
87.3,0.759435178282654
102.83,44.42360681942415
101.08,34.736863350279016
100.29,13.461486890470788
98.65,-7.714604876642449
110.49,4.459344301051203
109.66,29.87924192262876
107.26,34.192354674466884
133.21,50.6376098009407
94.0,12.149814443236544
96.2,48.19813211129059
89.85,49.80297853890988
104.36,-0.10415893532886855
93.13,-7.373490565379243
73.02,-1.7864641339477962
87.87,14.789174633773095
100.72,26.061293329710054
110.1,17.31540204279823
84.43,31.310369934238942
93.88,9.113895501295799
98.61,-9.09910417598125
92.71,-11.22337742807157
105.31,-10.292289093234995
100.04,6.689950126067529
103.21,35.83027022735249
92.75,-9.588731636744411
115.37,42.33093953979306
100.0,3.1258479461523567
112.94,16.531040218298237
95.61,50.15896689592013
105.9,-4.76734548280302
93.21,-7.32898188883035
90.49,36.81679144088514
92.96,-8.056630063377593
99.54,-5.534928364073199
97.81,6.145826604186913
115.39,43.7624640703524
88.51,36.13233166226886
89.1,47.36451344043828
117.0,-0.4257871985293663
106.09,-1.0362239226595324
81.19,6.568007037579798
104.97,-10.7875620902317
102.37,48.509294985384386
78.56,18.00444015867961
96.3,46.613260804135436
99.83,-0.4311395420894988
107.31,34.1512673589083
109.54,32.31802391919264
100.96,33.23780278480555
110.33,8.999774112615606
98.54,-7.597115605457521
91.43,11.89539583021691
90.66,32.89163249479389
105.43,-11.430279775724646
80.42,-8.101868855953402
106.78,20.798620670895176
88.93,45.269535757022744
96.41,46.159500039089565
105.05,-10.591641658071598
112.18,-4.0265305348940155
80.59,-6.421969024665445
91.94,-2.2052296448538327
100.49,18.210919516811927
94.04,15.338222848959163
108.62,49.83130777363549
79.14,3.703781620765135
103.62,22.012267943410873
104.26,3.965862453050792
100.49,19.680919516811926
111.02,-6.890077192861857
87.7,12.85370987321795
111.09,-5.479720137763998
92.97,-7.199994809214836
107.26,33.91235467446688
96.76,39.64344105827458
108.14,48.279583799304675
107.8,46.899118811872015
85.36,4.467446207352282
98.46,-8.553802581668226
99.08,-10.11127851577786
97.62,14.008045056561317
92.44,-10.347544396320114
118.51,-1.3822728158128235
102.09,51.84789054053132
115.55,38.10916055187772
94.31,22.906497736071934
89.38,50.24251008454098
101.32,41.09505062606031
94.37,23.398448218573073
123.9,-10.374241280270235
102.45,47.44924303538258
111.53,-10.949817349105846
97.76,9.64288113119362
96.74,39.87293989420548
99.69,-1.271247949764171
103.56,22.855761518819932
108.5,50.17835381134953
98.78,-10.86631164493101
93.19,-5.54366927281496
89.32,48.14523590033628
99.23,-10.756383437503185
105.73,-7.599142853928909
104.58,-3.7819096061154873
99.82,-0.2232392744512805
94.0,12.549814443236542
101.47,44.66315319405098
105.72,-6.870430049149071
99.63,-4.939753540062262
101.12,36.604548798930594
98.49,-6.610503691058893
109.15,42.28103285492226
95.62,50.990629314621955
101.86,48.86299341138839
103.94,12.849897462712997
107.26,34.622354674466884
114.96,49.0700941153154
106.75,18.31475992213007
105.99,-2.156112277798336
85.3,6.537003063043705
106.06,-0.4924213422190006
122.94,9.092192946774473
91.7,3.4444757382548605
89.8,50.29843945287367
97.85,6.7724295577577855
110.21,11.288442189043767
105.25,-10.069326399178788
95.23,45.137829989972815
99.64,-4.359200798595469
110.37,6.833444952105096
106.73,17.366446260490125
124.29,-10.519535837299728
110.06,18.865915151900328
103.54,25.631175950810274
106.15,0.9300987327908632
96.51,44.20533226011499
90.22,44.78731688440392
101.72,48.134302406961034
104.91,-6.970981660048492
86.05,-7.795179465117359
94.78,35.37715984092001
96.31,45.09068374318724
102.66,44.899774983294435
97.4,19.995860071100708
104.45,-1.8344967857637244
100.98,33.219942547117135
110.6,0.891558451766417
82.89,48.7710889659044
116.57,9.625766791558288
114.18,45.38792071852451
100.5,18.715721013110223
106.5,10.005243993150316
106.07,-2.209080579715688
92.63,-9.046342904555173
101.65,47.36022861572896
107.78,44.75724117209315
103.1,37.27439677628731
110.51,3.8674905719888084
100.95,33.17981591330234
100.81,26.92055959277009
92.32,-9.617135914006056
96.35,46.84363164040556
95.4,49.356895101704886
117.05,-2.0832861211949
102.41,49.2825159232858
90.01,46.308874731042884
103.99,10.449797103677971
98.08,-0.1391465316205176
69.46,30.15389706435436
104.8,-6.831199638974701
84.47,28.544335672913817
105.78,-6.0025604776906585
90.39,39.22365307798725
85.42,2.204041696578257
104.94,-7.967369208939879
85.06,13.139028637093542
95.53,50.168828612283285
102.04,48.68184811099093
106.12,0.0781577345511339
107.45,37.662773684341715
99.64,-4.3092007985954695
91.68,3.8834310851629987
119.24,16.62820549465961
93.94,9.650228372214135
118.04,-10.654908349504442
95.47,47.41573210808798
111.61,-9.243834650713898
110.7,-1.1714791082806235
89.54,50.399675994245456
103.55,23.39865516602002
107.55,39.512127798036616
107.01,26.30530419603966
98.01,2.642848554240584
103.02,39.46022412226811
96.05,49.456892963667975
88.28,29.161166591332314
109.84,22.932281076298345
94.4,26.11481327064033
113.8,40.72072557974303
106.02,-1.7946819515740708
91.07,21.753461233760856
98.39,-6.265204623882674
97.14,29.577268444626245
91.29,13.835219027759205
105.01,-10.053337379067772
95.21,44.65412111126545
116.32,19.230017369869657
108.61,49.88085650172234
91.2,18.222897247220594
99.81,-0.24334869947126292
97.73,8.600595685021243
84.35,34.67459263754084
109.31,37.724653081836
109.5,32.10394940600259
109.26,39.12915285047643
95.43,48.85621081883508
110.69,1.3239055790434284
97.9,3.703887311529628
109.35,35.165874549142075
118.13,-8.019036021008095
101.4,43.59304454661621
85.81,-6.008444868659561
96.83,36.6049542730737
106.41,8.736253649823126
112.2,-1.9308700173826028
88.66,39.411258067305326
98.09,1.6167207194295645
102.33,49.25902544915479
104.35,0.3725306366690775
109.1,43.44927499711227
90.52,35.762251418366745
95.77,49.16402284868149
110.08,17.179902603070207
103.92,10.56978466505004
104.48,-1.9269017242604278
111.25,-9.661185806737713
101.04,34.49371431568379
105.28,-11.809522502680077
96.85,33.62472294000022
86.55,-10.788670067346875
87.05,-5.335611462986757
100.74,25.899240634342558
98.0,2.6018529042921017
93.45,-2.5721245294271586
103.18,33.3528696821809
91.1,20.478700896305483
101.11,35.93010527957452
99.8,-1.321444806399362
91.6,5.243401550246483
77.02,50.75037445724808
114.57,52.46326242912019
103.17,36.30088759212806
73.36,-8.48827872992158
95.74,49.085892228209964
103.94,11.999897462712998
97.72,10.65857662653976
105.8,-6.025472502432867
90.27,44.803825716845004
101.75,49.81240357413484
99.47,-4.9812172812582824
98.17,-1.8836292309957
97.79,7.205108238689773
102.0,49.272217136431394
109.33,37.75383646369112
94.7,32.06739608501649
95.93,49.68086213927355
101.61,46.45582944117172
98.8,-9.169612510977247
103.86,13.846424522272537
107.18,29.501160379822057
112.91,13.86962796388779
98.84,-10.0900474106728
77.23,50.027196144707304
99.3,-9.675731659399949
103.54,24.68117595081027
98.13,0.8100840064962533
